question,label
"נתון משולש שאורך הצלע אחת שלו היא 5 ס""מ ואורך צלע נוספת שלו הוא 7 ס""מ. בנוסף נתון היקפו של המשולש 20 ס""מ. א. חשבו את אורך הצלע השלישית ב. האם קיים משולש ששניים מאורכי צלעותיו הם 7 ס""מ ו 5- ס""מ והיקפו 25 ס""מ?",1
"ענו על הסעיפים הבאים א. נתון מלבן שהיקפו 24 ס""מ ואורך צלע אחת שלו הוא 5 ס""מ, מה אורך הצלע השנייה ב. נתון מלבן שהיקפו 24 ס""מ ואורך צלע אחת שלו הוא x ס""מ, הביעו את אורך הצלע השנייה",1
"נתון מלבן שאורך צלע אחת שלו גדולה ב5- ס""מ מאורך הצלע השנייה. בנו ממלבן זה מלבן חדש שאורך הצלעות שלו גדולות פי 2 מאורך הצלעות של המלבן המקורי. א. רשמו ליד צלעותיו של המלבן המקורי בעזרת משתנה את אורכי צלעותיו. ב. שרטטו מלבן נוסף ורשמו ליד צלעותיו את אורכי הצלעות לאחר השינוים. ג. הביעו באמצעות המשתנה את אורך היקף המלבן החדש. ד. נתון שהיקף המלבן החדש הוא 48 ס""מ, מצאו את אורך הצלעות של המלבן המקורי",1
"נתון מלבן שאורך צלע אחת שלו גדולה פי 3 מאורך הצלע השנייה. בנו ממלבן זה מלבן חדש שאורך הצלע הארוכה שלו קטנה ב4- ס""מ מהצלע הארוכה במלבן המקורי. ואורך הצלע הקצרה בו ארוכה ב2- ס""מ מאורך הצלע הקצרה במלבן המקורי. א. רשמו ליד צלעותיו של המלבן המתואר בעזרת משתנה את אורכי צלעותיו. ב. שרטטו מלבן נוסף ורשמו ליד צעותיו את אורכי הצלעות לאחר השינוים. ג.הביעו באמצעות המשתנה את אורך היקף המלבן החדש. ד. נתון שטח המלבן החדש הוא 20 ס""מ, מצאו את אורך הצלעות של המלבן המקורי",1
"נתון משולש שווה צלעות ומלבן .הצלע הארוכה במלבן גדו לה ב- 3 ס""מ מצלע המשולש .הצלע הסמוכה לה קטנה ב- 4 ס""מ מצלע המשולש . נתון שהיקפי המשולש והמלבן הנתונים שווה. מצא את צלע המשולש .",1
"נתון מלבן ששטחו 40 סמ""ר, ממלבן זה יצרו מלבן חדש, אורך צלע אחת הקטינו ב1- ס""מ ואת הצלע השנייה הקטינו ב2- ס""מ. והתקבל מלבן שהיקפו 22 ס""מ מצאו את צלעות המלבן המקורי",1
"נתון מלבן ששטחו 30 סמ""ר הגדילו צלע אחת פי 2 ואת הצלע השנייה הקטינו בארבע ס""מ והתקבל ריבוע. מצאו את צלעות המלבן המקורי , הגדילו צלע אחת של הריבוע ב8- ושינו גם את אורך הצלע השנייה 2",1
"שטח של ריובע נתון על ידי הביטוי ���� 24 − ����5 + 2 . כך שהתקבל מלבן ששטחו מיוצג על ידי הביטוי: ���� א. הביעו באמצעות x את אורך של צלע הריבוע ב. הביעו את אורכי צלעות המלבן בעזרת x את אורכי צלעות המלבן ג. נתון ששטח המלבן הוא 52 סמ""ר, מצאו את שטח הריבוע",1
מטר 60 מטר שביל שבי מגרש ל,1
על חלקת אדמה שממדיה 60 מטר ו 120- מטר רצו לבנות מגרש כדורגל כך שצורתו מלבנית עם שביל ברוחב x בשתיים מצעלות המגרש. שטח המגרש מהווה 25/33 משטח החלקה. מצאו את רוחב השביל,1
"נתון מלבן ששטחו 50 סמ""ר, קיצרו צלע אחת ב ס""מ אחד ואת הצלע השנייה ב 25%- כך שהתקבל מלבן ששטחו 30 סמ""ר. חשבו את ממדיו של המלבן הראשון",1
"נתון מלבן שאורכו גדול ב 4- ס''מ מרוחבו. הִגדילו את אורכו ב 3- ס''מ ואת רוחבו הִקטינו ב - ,10% כך שהתקבל מלבן בעל שטח הגדול ב - 12 סמ''ר מהמלבן המקורי. א. מצאו את אורך צלעות המלבן המקורי (צלע אחת של המלבן קטנה מ15- ס""מ). ב . מהו היחס בין שטח המלבן הגדול לשטח המלבן הקטן",1
"מלבן וריבוע צמודים זה לזה כמתואר בשרטוט. אורך הקטע PQ הוא 14 ס''מ. כמו כן ידוע, שגובה המלבן, M N QR, הוא חצי מצלע ריבוע. S א. מצאו את אורכי הצלעות של המלבן ושל הריבוע, אם R נתון, ששטח הריבוע גדול ב 20- סמ''ר משטח המלבן. P QT ב . חשבו את שטחו של הריבוע.",1
"נתונה תמונה שלה מסגרת שרוחבה קבוע מסביב לכל התמונה. ממדי התמונה כולל המסגרת הם 15 ס""מ ו32- ס""מ, שטח התמונה ללא המסגרת קטן ב 132- סמ""ר. מצאו את רוחב המסגרת של התמונה",1
"נתון שאורך הקטע RN שבשרטוט גדול מהקטע PM M R N P ב 2- ס''מ ומהקטע PR – ב 4- ס""מ. א. חשבו את אורך הקטע MR, אם ידוע שאורכו של MN הוא 65√ ס''מ. ב . חשבו את שטח המשולש ΔPMN",1
"נתון מלבן, שצלעו האחת גדולה ב 4- ס ""מ מהאחרת. אם יגדילו את הצלע הקצרה ב - ,25% יתקבל ריבוע. מהו שטח המלבן?",1
"נתון משולש, שצלעו האחת גדולה מהשני יה ב - 250% וקטנה מהשלישית ב",1
"%- מצאו את את צלעות המשולש, אם נתון שהיקפו הוא 33",1
ס''מ.,1
"סכום אורכי ניצביו של משולש ישר זווית הוא 21 ס''מ ושטחו 54 ס''מ, מצאו את אורך כל הניצבים של המשולש.",1
"נתון מלבן, שסכום אורכי הצלעות הסמוכות בו הוא 12 ס''מ. חשבו את ממדיו של המלבן, אם נתון ששטחו 20 סמ''ר.",1
"אורכו של היתר במשולש ישר זווית הוא 193√ ס''מ. מצאו את אורכי הניצבים, אם ידוע שסכום אורכיהם הוא 19 ס''מ",1
בעיות עם גרף גרף א' גרף ב' משכורת מקורית משכורת מקורית גרף ג' גרף ד' משכורת מקורית משכורת מקורית,1
"חברת ברק, העוסקת בהפניית עובדי ניקיון לעבודה בקבלנות, מפרסמת: עובדים המוכנים לעבוד במשמרות, יקבלו אצלנו תוספת בשיעור של 20% מהמשכורת, עד לתוספת של 800 ש""ח לכל היותר. לפניכם 4 גרפים אשר רק שניים מהם מתאימים לתנאים הבאים: א. התאימו גרף המתאר את התוספת בשקלים למשכורת המוגדלת, כפונקציה של המשכורת המקורית. ב. התאימו גרף המתאר את המשכורת המוגדלת בשקלים (בעקבות התוספת), כפונקציה של המשכורת המקורית. נמקו את בחירתכם.",1
"הגרף הבא מתאר את השינוי בשטחה של גינה מלבנית שהיקפה 24 מטר כפונקציה של שינוי של אורך אחת הצלעות שלו. א. סמנו את אורך אחד ממדי הגינה ב -x ורשמו את תבנית לגרף הפונקציה. ב . מה השטח הגדול ביותר שהגינה יכולה לקבל. ג. מצאו את הנקודות שבקצוות ע""פ הגרף. ורשמו מה ניתן להגיד על ממדי הגינה ד. מה האורך והרוחב של הגינה כאשר יודע ששטחה 20 מ""ר 14",1
"נתון מחירון של חנות בארץ והמחירון של אותם פריטים באתר האינטרנט. בחנות בארץ העלות - בשקלים, באינטרנט העלות – בדולרים (1 דולר – 3",1
"שקלים) ויש עלות משלוח של 10 $ חנות מחירון - באינטרנט מוצר מחירון – $ 40 $ 90 $ 15 ₪ 250 ₪ 320 ₪ 120 נעליים שעון תיק אופנתי א. איזה מוצרים עדיף לקנות בחנות בארץ ואיזה באינטרנט? נמקו. ב . המחיר המוצג בארץ כולל מע""מ (17%), מה ההכנסה של החנות ממכירת פריט אחד של כל מוצר? נמקו. ג. בחנות עשו מבצע, אם קונים 3 זוגות נעלים, עלות הקנייה תהייה ללא מע""מ, לינור החליטה לקנות 3 זוגות נעלים, האם עדיף לה לקנות בחנות? נמקו.",1
"במהלך משחק כדורגל שחקן התקרב לשער היריבה ובמפתיע בעט לשער שהיה במרחק 30 מטרים. לפניכם הגרף שמתאר את המרחק (במטרים) שהשער כפונקציה של הזמן (שניות) שעבר. א. זמן התגובה של השוער הוא ,0",1
"השוער הבחין בכדור כאשר היה במרחק של 25 מטר מהשער, הסבר מדוע הצליח השוער להדוף את הכדור? ב . באיזה מהירות נע הכדור? ג. ע""פ הגרף, רשום את תבנית הפונקציה המתארת את תנועת הכדור. ד. באיזה מהירות היה על השחקן לבעוט לשער על מנת לא להשאיר לשוער סיכוי? בהינתן שהבחין מיד בשחקן הבועט. הכדור נהדף וחזר לשחק היריבה ידוע שהמהירות שנע הכדור לאחר ההדיפה הייתה קטנה יותר. ה. איזה משני הקווים המקווקוים מתאר את מהלך הכדור לאחר ההדיפה ?",1
